surface,endpoint,file,line,snippet
internal,/api/state-stream,web/js/main.js,5048,"es = new EventSource(""/api/state-stream"");"
internal,/api/state,web/js/main.js,5089,"const r = await fetch(""/api/state"", { cache: ""no-store"" });"
internal,/api/console-error,web/js/main.js,5281,"fetch(""/api/console-error"", {"
internal,/api/console-error,web/js/main.js,5305,"fetch(""/api/console-error"", {"
internal,/api/health,web/js/main.js,5384,"const r = await fetch(""/api/health"", { cache: ""no-store"" });"
internal,/api/ui-version,web/js/main.js,5393,"const r = await fetch(""/api/ui-version"", { cache: ""no-store"" });"
internal,/api/health/all,web/js/main.js,5582,"fetch(""/api/health/all"")"
internal,/api/asset-stamp,web/js/main.js,5645,"const r = await fetch(""/api/asset-stamp"", { cache: ""no-store"" });"
internal,/api/adaptation,web/js/sim.js,39,"""/api/adaptation"":  { present: false, champion: """", mode: """", counters: [], top_items: [], first_legendary: [] },"
internal,/api/trending,web/js/sim.js,40,"""/api/trending"":    { mode: ""aram"", hot: [], cold: [] },"
internal,/api/activity,web/js/sim.js,41,"""/api/activity"":    { events: [], snapshot: { ready: 0, in_progress: 0, completed: 0, failed: 0 } },"
internal,/api/env,web/js/sim.js,42,"""/api/env"":         { warm_agent7: false, flags: {}, auto_analyze: { state: ""unknown"" } },"
internal,/api/advisories,web/js/sim.js,43,"""/api/advisories"":  { advisories: [] },"
internal,/api/task/,web/js/sim.js,44,"""/api/task/"":       { error: ""sim: no detail"" },"
internal,/api/insight-card,web/js/sim.js,45,"""/api/insight-card"": { card: ""(sim: no insight card)"" },"
internal,/api/analyze,web/js/sim.js,46,"""/api/analyze"":     { status: ""sim-ack"", ran: false },"
internal,/api/digest,web/js/sim.js,47,"""/api/digest"":      { mode: ""all"", count: 0, insights: [] },"
internal,/api/session,web/js/sim.js,48,"""/api/session"":     { since: ""sim"", games: 0, wins: 0, losses: 0, avg_kda: null, per_mode: {}, champions: [] },"
internal,/api/session-games,web/js/sim.js,49,"""/api/session-games"": { since: ""sim"", games: [] },"
internal,/api/time-of-day,web/js/sim.js,50,"""/api/time-of-day"": { mode: ""all"", buckets: [], total_games: 0, best: null, worst: null },"
internal,/api/day-of-week,web/js/sim.js,51,"""/api/day-of-week"": { mode: ""all"", buckets: [], total_games: 0, best: null, worst: null },"
internal,/api/duration,web/js/sim.js,52,"""/api/duration"":    { mode: ""all"", buckets: [], total_games: 0, best: null, worst: null },"
internal,/api/adaptation,web/js/sim.js,57,"[""/api/adaptation"",  ""adaptation""],"
internal,/api/trending,web/js/sim.js,58,"[""/api/trending"",    ""trending""],"
internal,/api/activity,web/js/sim.js,59,"[""/api/activity"",    ""activity""],"
internal,/api/env,web/js/sim.js,60,"[""/api/env"",         ""env""],"
internal,/api/advisories,web/js/sim.js,61,"[""/api/advisories"",  ""advisories""],"
internal,/api/digest,web/js/sim.js,62,"[""/api/digest"",      ""digest""],"
internal,/api/session-games,web/js/sim.js,63,"[""/api/session-games"", ""session_games""],"
internal,/api/session,web/js/sim.js,64,"[""/api/session"",     ""session""],"
internal,/api/time-of-day,web/js/sim.js,65,"[""/api/time-of-day"", ""time_of_day""],"
internal,/api/day-of-week,web/js/sim.js,66,"[""/api/day-of-week"", ""day_of_week""],"
internal,/api/duration,web/js/sim.js,67,"[""/api/duration"",    ""duration""],"
internal,/api/insight-card,web/js/sim.js,68,"[""/api/insight-card"", ""insight_card""],"
internal,/api/task/,web/js/sim.js,69,"[""/api/task/"",       ""task_detail""],"
internal,/api/analyze,web/js/sim.js,70,"[""/api/analyze"",     ""analyze_ack""],"
internal,/api/sim,web/js/sim.js,110,"""/api/sim"",          // fixture loader — keep hitting real server"
internal,/api/ui-version,web/js/sim.js,111,"""/api/ui-version"",   // auto-reload hash"
internal,/api/sim/_manifest,web/js/sim.js,239,"const resp = await _origFetch(""/api/sim/_manifest"");"
internal,/api/decisions,web/js/panels/bridge_pending.js,115,"const r = await fetch(""/api/decisions"");"
internal,/api/bridge/pending,web/js/panels/bridge_pending.js,328,"const r = await fetch(""/api/bridge/pending"");"
internal,/api/lcu-cmd,web/js/panels/champ_select.js,19,"return fetch(""/api/lcu-cmd"", {"
internal,/api/experimental/get,web/js/panels/champ_select.js,215,"fetch(""/api/experimental/get"", {"
internal,/api/experimental/mark,web/js/panels/champ_select.js,227,"fetch(""/api/experimental/mark"", {"
internal,/api/loadout/apply,web/js/panels/champ_select.js,274,"fetch(""/api/loadout/apply"", {"
internal,/api/loadout/list,web/js/panels/champ_select.js,320,"fetch(""/api/loadout/list"", {"
internal,/api/sr-draft/apply,web/js/panels/champ_select.js,536,"fetch(""/api/sr-draft/apply"", {"
internal,/api/sr-draft/profile,web/js/panels/champ_select.js,574,"fetch(""/api/sr-draft/profile"", {"
internal,/api/aram-analyze,web/js/panels/champ_select.js,690,"fetch(""/api/aram-analyze"", {"
internal,/api/ds-preview,web/js/panels/champ_select.js,1163,"fetch(""/api/ds-preview"", {"
internal,/api/champ-select-coach,web/js/panels/champ_select.js,1241,"fetch(""/api/champ-select-coach"", {"
internal,/api/lcu-cmd,web/js/panels/champ_select.js,1303,"return fetch(""/api/lcu-cmd"", {"
internal,/api/diagnostics,web/js/panels/dev.js,36,"fetch(""/api/diagnostics"", { cache: ""no-store"" })"
internal,/api/diagnostics,web/js/panels/dev.js,46,"fetch(""/api/diagnostics"", { cache: ""no-store"" })"
internal,/api/cost,web/js/panels/dev.js,83,"fetch(""/api/cost"", { cache: ""no-store"" })"
internal,/api/coach/state,web/js/panels/dev.js,106,"fetch(""/api/coach/state"", { cache: ""no-store"" })"
internal,/api/coach/toggle,web/js/panels/dev.js,151,"fetch(""/api/coach/toggle"", {"
internal,/api/sim/_manifest,web/js/panels/dev.js,187,"fetch(""/api/sim/_manifest"").then(r => r.ok ? r.json() : null).then(d => {"
internal,/api/replay/match/,web/js/panels/dev.js,359,"fetch(""/api/replay/match/"" + encodeURIComponent(matchId))"
internal,/api/loadout/list,web/js/panels/item_build.js,156,"fetch(""/api/loadout/list"", {"
internal,/api/loadout/apply,web/js/panels/item_build.js,376,"fetch(""/api/loadout/apply"", {"
internal,/api/loadout/list,web/js/panels/item_build.js,405,"fetch(""/api/loadout/list"", {"
internal,/api/digest,web/js/panels/right_now.js,144,"fetch(""/api/digest"", { cache: ""no-store"" })"
internal,/api/team-context/refresh,tests/fu02_team_context/test_team_context.py,182,"self.assertIn(""/api/team-context/refresh"", _REQUEST_MODELS)"
internal,/api/team-context/refresh,tests/fu02_team_context/test_team_context.py,183,"self.assertIs(_REQUEST_MODELS[""/api/team-context/refresh""],"
liveclient,/liveclientdata/allgamedata,tests/phase2_smoke/test_coach_state_parsing.py,24,# These mirror the shape of /liveclientdata/allgamedata — not the processed
internal,/api/input,tests/phase4_dispatch_validate/test_dispatch_validate.py,20,"""/api/input"","
internal,/api/command,tests/phase4_dispatch_validate/test_dispatch_validate.py,21,"""/api/command"","
internal,/api/ds-preview,tests/phase4_dispatch_validate/test_dispatch_validate.py,22,"""/api/ds-preview"","
internal,/api/bridge/inbox,tests/phase4_dispatch_validate/test_dispatch_validate.py,23,"""/api/bridge/inbox"","
internal,/api/speak,tests/phase4_dispatch_validate/test_dispatch_validate.py,24,"""/api/speak"","
internal,/api/team-context/refresh,tests/phase4_dispatch_validate/test_dispatch_validate.py,25,"""/api/team-context/refresh"","
internal,/api/totally-unknown,tests/phase4_dispatch_validate/test_dispatch_validate.py,51,"_validate_request_body(""/api/totally-unknown"","
internal,/api/coach/toggle,tests/phase4_dispatch_validate/test_dispatch_validate.py,57,"_validate_request_body(""/api/coach/toggle"", [""not"", ""a"", ""dict""])"
internal,/api/input,tests/phase4_dispatch_validate/test_dispatch_validate.py,64,"_validate_request_body(""/api/input"", {""text"": ""hello""})"
internal,/api/command,tests/phase4_dispatch_validate/test_dispatch_validate.py,69,"_validate_request_body(""/api/command"", {""command"": ""refresh""})"
internal,/api/ds-preview,tests/phase4_dispatch_validate/test_dispatch_validate.py,74,"_validate_request_body(""/api/ds-preview"", {""champion"": ""Vayne""})"
internal,/api/ds-preview,tests/phase4_dispatch_validate/test_dispatch_validate.py,79,"_validate_request_body(""/api/ds-preview"", {"
internal,/api/bridge/inbox,tests/phase4_dispatch_validate/test_dispatch_validate.py,87,"_validate_request_body(""/api/bridge/inbox"", {"
internal,/api/speak,tests/phase4_dispatch_validate/test_dispatch_validate.py,94,"_validate_request_body(""/api/speak"", {""text"": ""hello world""})"
internal,/api/input,tests/phase4_dispatch_validate/test_dispatch_validate.py,103,"_validate_request_body(""/api/input"", {})"
internal,/api/input,tests/phase4_dispatch_validate/test_dispatch_validate.py,109,"_validate_request_body(""/api/input"", {""text"": 12345})"
internal,/api/input,tests/phase4_dispatch_validate/test_dispatch_validate.py,116,"_validate_request_body(""/api/input"","
internal,/api/command,tests/phase4_dispatch_validate/test_dispatch_validate.py,123,"_validate_request_body(""/api/command"","
internal,/api/bridge/inbox,tests/phase4_dispatch_validate/test_dispatch_validate.py,131,"_validate_request_body(""/api/bridge/inbox"", {"
internal,/api/bridge/inbox,tests/phase4_dispatch_validate/test_dispatch_validate.py,139,"_validate_request_body(""/api/bridge/inbox"", {""source"": ""peer""})"
internal,/api/ds-preview,tests/phase4_dispatch_validate/test_dispatch_validate.py,145,"_validate_request_body(""/api/ds-preview"", {""mode"": ""SR""})"
internal,/api/ds-preview,tests/phase4_dispatch_validate/test_dispatch_validate.py,151,"_validate_request_body(""/api/ds-preview"", {"
internal,/api/input,tests/phase4_dispatch_validate/test_dispatch_validate.py,162,"_validate_request_body(""/api/input"", body)"
internal,/api/input,tests/phase4_dispatch_validate/test_dispatch_validate.py,196,"lambda: [(lambda p: p == ""/api/input"","
internal,/api/input,tests/phase4_dispatch_validate/test_dispatch_validate.py,200,"path = ""/api/input"""
internal,/api/coach/toggle,tests/phase4_dispatch_validate/test_dispatch_validate.py,217,"lambda: [(lambda p: p == ""/api/coach/toggle"","
internal,/api/coach/toggle,tests/phase4_dispatch_validate/test_dispatch_validate.py,221,"path = ""/api/coach/toggle"""
lcu,/lol-champ-select/v1/session/my-selection,tests/phase8_smoke/test_pregame_spells.py,88,"self.assertEqual(s.calls[0][""path""], ""/lol-champ-select/v1/session/my-selection"")"
lcu,/lol-champ-select/v1,tests/phase8_smoke/test_pregame_spells.py,88,"self.assertEqual(s.calls[0][""path""], ""/lol-champ-select/v1/session/my-selection"")"
lcu,/lol-champ-select/v1/session/position-swaps/11/request,tests/phase_b_champ_select/test_lcu_agent_phase_b.py,330,"path, ""/lol-champ-select/v1/session/position-swaps/11/request"")"
lcu,/lol-champ-select/v1,tests/phase_b_champ_select/test_lcu_agent_phase_b.py,330,"path, ""/lol-champ-select/v1/session/position-swaps/11/request"")"
lcu,/lol-champ-select/v1/session/pick-order-swaps/22/request,tests/phase_b_champ_select/test_lcu_agent_phase_b.py,347,"path, ""/lol-champ-select/v1/session/pick-order-swaps/22/request"")"
lcu,/lol-champ-select/v1,tests/phase_b_champ_select/test_lcu_agent_phase_b.py,347,"path, ""/lol-champ-select/v1/session/pick-order-swaps/22/request"")"
internal,/api/state-stream,tests/snapshot_panels/conftest.py,42,"if p == ""/api/state-stream"":"
internal,/api/state,tests/snapshot_panels/conftest.py,44,"elif p == ""/api/state"":"
internal,/api/health,tests/snapshot_panels/conftest.py,46,"elif p in (""/api/health"", ""/api/health/all""):"
internal,/api/health/all,tests/snapshot_panels/conftest.py,46,"elif p in (""/api/health"", ""/api/health/all""):"
lcu,/lol-champ-select/v1/session,agents/agent5_ui/champion_fallback.py,84,"sess = c._request(""GET"", ""/lol-champ-select/v1/session"")"
lcu,/lol-champ-select/v1,agents/agent5_ui/champion_fallback.py,84,"sess = c._request(""GET"", ""/lol-champ-select/v1/session"")"
lcu,/lol-champions/v1/inventories/summoners/,agents/agent5_ui/champion_fallback.py,99,"f""/lol-champions/v1/inventories/summoners/"""
lcu,/lol-champions/v1,agents/agent5_ui/champion_fallback.py,99,"f""/lol-champions/v1/inventories/summoners/"""
internal,/api/trending,agents/agent3_testing/suite/test_round26.py,133,"assert ""/api/trending"" in sup"
internal,/api/trending,agents/agent3_testing/suite/test_round27.py,23,"assert ""/api/trending"" in js"
internal,/api/session,agents/agent3_testing/suite/test_round29.py,171,"assert ""/api/session"" in sup"
internal,/api/advisories,agents/agent3_testing/suite/test_round32.py,53,"h = _make_handler(""/api/advisories"", fresh_scheduler)"
internal,/api/advisories,agents/agent3_testing/suite/test_round32.py,78,"h = _make_handler(""/api/advisories"", fresh_scheduler)"
internal,/api/advisories,agents/agent3_testing/suite/test_round32.py,128,"h = _make_handler(""/api/advisories"", fresh_scheduler)"
internal,/api/task/nonexistent-id/dismiss,agents/agent3_testing/suite/test_round32.py,189,"h = _make_handler(""/api/task/nonexistent-id/dismiss"", fresh_scheduler, command=""POST"")"
internal,/api/task/invalid$id/dismiss,agents/agent3_testing/suite/test_round32.py,196,"h = _make_handler(""/api/task/invalid$id/dismiss"", fresh_scheduler, command=""POST"")"
internal,/api/task//dismiss,agents/agent3_testing/suite/test_round32.py,205,"h = _make_handler(""/api/task//dismiss"", fresh_scheduler, command=""POST"")"
internal,/api/advisories,agents/agent3_testing/suite/test_round32.py,215,"assert ""/api/advisories"" in sup"
internal,/api/session-games,agents/agent3_testing/suite/test_round33.py,175,"assert ""/api/session-games"" in sup"
internal,/api/time-of-day,agents/agent3_testing/suite/test_round34.py,188,"assert ""/api/time-of-day"" in sup"
internal,/api/day-of-week,agents/agent3_testing/suite/test_round35.py,167,"assert ""/api/day-of-week"" in sup"
internal,/api/duration,agents/agent3_testing/suite/test_round36.py,204,"assert ""/api/duration"" in sup"
internal,/api/digest,agents/agent3_testing/suite/test_round37.py,237,"assert ""/api/digest"" in sup"
internal,/api/sim/aram_blitz,agents/agent3_testing/suite/test_round40.py,97,"h = _make_handler(""/api/sim/aram_blitz"")"
internal,/api/sim/,agents/agent3_testing/suite/test_round40.py,108,"h = _make_handler(""/api/sim/"")"
internal,/api/sim/_manifest,agents/agent3_testing/suite/test_round40.py,117,"h = _make_handler(""/api/sim/_manifest"")"
internal,/api/sim/foo$bar,agents/agent3_testing/suite/test_round40.py,132,"h = _make_handler(""/api/sim/foo$bar"")"
internal,/api/sim/definitely_not_a_fixture_xyz,agents/agent3_testing/suite/test_round40.py,139,"h = _make_handler(""/api/sim/definitely_not_a_fixture_xyz"")"
internal,/api/sim/aram_blitz,agents/agent3_testing/suite/test_round40.py,157,"h = _make_handler(""/api/sim/aram_blitz"", command=""HEAD"")"
internal,/api/sim/,agents/agent3_testing/suite/test_round40.py,182,"assert ""/api/sim/"" in js"
